station,dateTime,value
Chester-Le-Street,2022-11-15 14:45:00+00:00,0.442
Chester-Le-Street,2022-11-15 15:00:00+00:00,0.444
Chester-Le-Street,2022-11-15 15:15:00+00:00,0.449
Chester-Le-Street,2022-11-15 15:30:00+00:00,0.453
Chester-Le-Street,2022-11-15 15:45:00+00:00,0.458
Chester-Le-Street,2022-11-15 16:00:00+00:00,0.461
Chester-Le-Street,2022-11-15 16:15:00+00:00,0.465
Chester-Le-Street,2022-11-15 16:30:00+00:00,0.469
Chester-Le-Street,2022-11-15 16:45:00+00:00,0.473
Chester-Le-Street,2022-11-15 17:00:00+00:00,0.478
Chester-Le-Street,2022-11-15 17:15:00+00:00,0.484
Chester-Le-Street,2022-11-15 17:30:00+00:00,0.492
Chester-Le-Street,2022-11-15 17:45:00+00:00,0.5
Chester-Le-Street,2022-11-15 18:00:00+00:00,0.506
Chester-Le-Street,2022-11-15 18:15:00+00:00,0.511
Chester-Le-Street,2022-11-15 18:30:00+00:00,0.516
Chester-Le-Street,2022-11-15 18:45:00+00:00,0.522
Chester-Le-Street,2022-11-15 19:00:00+00:00,0.528
Chester-Le-Street,2022-11-15 19:15:00+00:00,0.535
Chester-Le-Street,2022-11-15 19:30:00+00:00,0.542
Chester-Le-Street,2022-11-15 19:45:00+00:00,0.551
Chester-Le-Street,2022-11-15 20:00:00+00:00,0.562
Chester-Le-Street,2022-11-15 20:15:00+00:00,0.575
Chester-Le-Street,2022-11-15 20:30:00+00:00,0.59
Chester-Le-Street,2022-11-15 20:45:00+00:00,0.605
Chester-Le-Street,2022-11-15 21:00:00+00:00,0.622
Chester-Le-Street,2022-11-15 21:15:00+00:00,0.64
Chester-Le-Street,2022-11-15 21:30:00+00:00,0.661
Chester-Le-Street,2022-11-15 22:30:00+00:00,0.766
Chester-Le-Street,2022-11-15 22:00:00+00:00,0.711
Chester-Le-Street,2022-11-15 21:45:00+00:00,0.684
Chester-Le-Street,2022-11-15 22:15:00+00:00,0.737
Chester-Le-Street,2022-11-15 22:45:00+00:00,0.797
Chester-Le-Street,2022-11-15 23:00:00+00:00,0.828
Chester-Le-Street,2022-11-15 23:15:00+00:00,0.863
Chester-Le-Street,2022-11-15 23:30:00+00:00,0.899
Chester-Le-Street,2022-11-15 23:45:00+00:00,0.932
Chester-Le-Street,2022-11-14 00:00:00+00:00,0.442
Chester-Le-Street,2022-11-14 00:15:00+00:00,0.443
Chester-Le-Street,2022-11-14 00:30:00+00:00,0.443
Chester-Le-Street,2022-11-14 00:45:00+00:00,0.442
Chester-Le-Street,2022-11-14 01:00:00+00:00,0.441
Chester-Le-Street,2022-11-14 01:15:00+00:00,0.441
Chester-Le-Street,2022-11-14 01:30:00+00:00,0.44
Chester-Le-Street,2022-11-14 01:45:00+00:00,0.44
Chester-Le-Street,2022-11-14 02:00:00+00:00,0.44
Chester-Le-Street,2022-11-14 02:15:00+00:00,0.439
Chester-Le-Street,2022-11-14 02:45:00+00:00,0.439
Chester-Le-Street,2022-11-14 02:30:00+00:00,0.439
Chester-Le-Street,2022-11-14 03:00:00+00:00,0.438
Chester-Le-Street,2022-11-14 03:15:00+00:00,0.438
Chester-Le-Street,2022-11-14 03:30:00+00:00,0.437
Chester-Le-Street,2022-11-14 03:45:00+00:00,0.438
Chester-Le-Street,2022-11-14 04:00:00+00:00,0.437
Chester-Le-Street,2022-11-14 04:15:00+00:00,0.437
Chester-Le-Street,2022-11-14 04:30:00+00:00,0.436
Chester-Le-Street,2022-11-14 04:45:00+00:00,0.436
Chester-Le-Street,2022-11-14 05:00:00+00:00,0.436
Chester-Le-Street,2022-11-14 05:15:00+00:00,0.436
Chester-Le-Street,2022-11-14 05:30:00+00:00,0.436
Chester-Le-Street,2022-11-14 05:45:00+00:00,0.436
Chester-Le-Street,2022-11-14 06:00:00+00:00,0.435
Chester-Le-Street,2022-11-14 06:15:00+00:00,0.435
Chester-Le-Street,2022-11-14 06:30:00+00:00,0.435
Chester-Le-Street,2022-11-14 06:45:00+00:00,0.436
Chester-Le-Street,2022-11-14 07:00:00+00:00,0.435
Chester-Le-Street,2022-11-14 07:15:00+00:00,0.435
Chester-Le-Street,2022-11-14 07:30:00+00:00,0.435
Chester-Le-Street,2022-11-14 07:45:00+00:00,0.435
Chester-Le-Street,2022-11-14 08:00:00+00:00,0.433
Chester-Le-Street,2022-11-14 08:15:00+00:00,0.433
Chester-Le-Street,2022-11-14 08:30:00+00:00,0.433
Chester-Le-Street,2022-11-14 08:45:00+00:00,0.432
Chester-Le-Street,2022-11-14 09:00:00+00:00,0.434
Chester-Le-Street,2022-11-14 09:15:00+00:00,0.432
Chester-Le-Street,2022-11-14 09:30:00+00:00,0.433
Chester-Le-Street,2022-11-14 09:45:00+00:00,0.431
Chester-Le-Street,2022-11-14 10:00:00+00:00,0.432
Chester-Le-Street,2022-11-14 10:15:00+00:00,0.431
Chester-Le-Street,2022-11-14 10:30:00+00:00,0.432
Chester-Le-Street,2022-11-14 10:45:00+00:00,0.431
Chester-Le-Street,2022-11-14 11:00:00+00:00,0.429
Chester-Le-Street,2022-11-14 11:15:00+00:00,0.43
Chester-Le-Street,2022-11-14 11:30:00+00:00,0.429
Chester-Le-Street,2022-11-14 11:45:00+00:00,0.429
Chester-Le-Street,2022-11-14 12:00:00+00:00,0.429
Chester-Le-Street,2022-11-14 12:15:00+00:00,0.429
Chester-Le-Street,2022-11-14 12:30:00+00:00,0.429
Chester-Le-Street,2022-11-14 12:45:00+00:00,0.43
Chester-Le-Street,2022-11-14 13:00:00+00:00,0.43
Chester-Le-Street,2022-11-14 13:15:00+00:00,0.43
Chester-Le-Street,2022-11-14 13:30:00+00:00,0.429
Chester-Le-Street,2022-11-14 13:45:00+00:00,0.429
Chester-Le-Street,2022-11-14 14:00:00+00:00,0.429
Chester-Le-Street,2022-11-14 14:15:00+00:00,0.43
Chester-Le-Street,2022-11-14 14:30:00+00:00,0.429
Chester-Le-Street,2022-11-14 14:45:00+00:00,0.428
Chester-Le-Street,2022-11-14 15:00:00+00:00,0.429
Chester-Le-Street,2022-11-14 15:15:00+00:00,0.428
Chester-Le-Street,2022-11-14 15:30:00+00:00,0.428
Chester-Le-Street,2022-11-14 15:45:00+00:00,0.427
Chester-Le-Street,2022-11-14 16:00:00+00:00,0.427
Chester-Le-Street,2022-11-14 16:15:00+00:00,0.427
Chester-Le-Street,2022-11-14 16:30:00+00:00,0.427
Chester-Le-Street,2022-11-14 16:45:00+00:00,0.428
Chester-Le-Street,2022-11-14 17:00:00+00:00,0.427
Chester-Le-Street,2022-11-14 17:15:00+00:00,0.427
Chester-Le-Street,2022-11-14 17:30:00+00:00,0.428
Chester-Le-Street,2022-11-14 17:45:00+00:00,0.428
Chester-Le-Street,2022-11-14 18:00:00+00:00,0.428
Chester-Le-Street,2022-11-14 18:15:00+00:00,0.427
Chester-Le-Street,2022-11-14 18:30:00+00:00,0.427
Chester-Le-Street,2022-11-14 18:45:00+00:00,0.427
Chester-Le-Street,2022-11-14 19:00:00+00:00,0.427
Chester-Le-Street,2022-11-14 19:15:00+00:00,0.427
Chester-Le-Street,2022-11-14 19:30:00+00:00,0.427
Chester-Le-Street,2022-11-14 19:45:00+00:00,0.426
Chester-Le-Street,2022-11-14 20:00:00+00:00,0.427
Chester-Le-Street,2022-11-14 20:15:00+00:00,0.426
Chester-Le-Street,2022-11-14 20:30:00+00:00,0.426
Chester-Le-Street,2022-11-14 20:45:00+00:00,0.427
Chester-Le-Street,2022-11-14 21:00:00+00:00,0.426
Chester-Le-Street,2022-11-14 21:15:00+00:00,0.427
Chester-Le-Street,2022-11-14 21:30:00+00:00,0.426
Chester-Le-Street,2022-11-14 22:30:00+00:00,0.426
Chester-Le-Street,2022-11-14 22:00:00+00:00,0.426
Chester-Le-Street,2022-11-14 21:45:00+00:00,0.426
Chester-Le-Street,2022-11-14 22:15:00+00:00,0.426
Chester-Le-Street,2022-11-14 22:45:00+00:00,0.427
Chester-Le-Street,2022-11-14 23:00:00+00:00,0.425
Chester-Le-Street,2022-11-14 23:15:00+00:00,0.426
Chester-Le-Street,2022-11-14 23:30:00+00:00,0.426
Chester-Le-Street,2022-11-14 23:45:00+00:00,0.425
Chester-Le-Street,2022-11-13 00:00:00+00:00,0.475
Chester-Le-Street,2022-11-13 00:15:00+00:00,0.472
Chester-Le-Street,2022-11-13 00:30:00+00:00,0.473
Chester-Le-Street,2022-11-13 00:45:00+00:00,0.472
Chester-Le-Street,2022-11-13 01:00:00+00:00,0.472
Chester-Le-Street,2022-11-13 01:15:00+00:00,0.471
Chester-Le-Street,2022-11-13 01:30:00+00:00,0.47
Chester-Le-Street,2022-11-13 01:45:00+00:00,0.47
Chester-Le-Street,2022-11-13 02:00:00+00:00,0.468
Chester-Le-Street,2022-11-13 02:15:00+00:00,0.468
Chester-Le-Street,2022-11-13 02:30:00+00:00,0.467
Chester-Le-Street,2022-11-13 02:45:00+00:00,0.468
Chester-Le-Street,2022-11-13 03:00:00+00:00,0.466
Chester-Le-Street,2022-11-13 03:15:00+00:00,0.466
Chester-Le-Street,2022-11-13 03:30:00+00:00,0.466
Chester-Le-Street,2022-11-13 03:45:00+00:00,0.465
Chester-Le-Street,2022-11-13 04:00:00+00:00,0.464
Chester-Le-Street,2022-11-13 04:15:00+00:00,0.464
Chester-Le-Street,2022-11-13 04:30:00+00:00,0.465
Chester-Le-Street,2022-11-13 04:45:00+00:00,0.464
Chester-Le-Street,2022-11-13 05:00:00+00:00,0.464
Chester-Le-Street,2022-11-13 05:15:00+00:00,0.463
Chester-Le-Street,2022-11-13 05:30:00+00:00,0.463
Chester-Le-Street,2022-11-13 05:45:00+00:00,0.463
Chester-Le-Street,2022-11-13 06:00:00+00:00,0.462
Chester-Le-Street,2022-11-13 06:15:00+00:00,0.461
Chester-Le-Street,2022-11-13 06:30:00+00:00,0.462
Chester-Le-Street,2022-11-13 06:45:00+00:00,0.461
Chester-Le-Street,2022-11-13 07:00:00+00:00,0.461
Chester-Le-Street,2022-11-13 07:15:00+00:00,0.46
Chester-Le-Street,2022-11-13 07:30:00+00:00,0.46
Chester-Le-Street,2022-11-13 07:45:00+00:00,0.461
Chester-Le-Street,2022-11-13 08:00:00+00:00,0.46
Chester-Le-Street,2022-11-13 08:15:00+00:00,0.459
Chester-Le-Street,2022-11-13 08:30:00+00:00,0.46
Chester-Le-Street,2022-11-13 08:45:00+00:00,0.458
Chester-Le-Street,2022-11-13 09:00:00+00:00,0.458
Chester-Le-Street,2022-11-13 09:15:00+00:00,0.456
Chester-Le-Street,2022-11-13 09:30:00+00:00,0.457
Chester-Le-Street,2022-11-13 09:45:00+00:00,0.458
Chester-Le-Street,2022-11-13 10:00:00+00:00,0.456
Chester-Le-Street,2022-11-13 10:15:00+00:00,0.456
Chester-Le-Street,2022-11-13 10:30:00+00:00,0.456
Chester-Le-Street,2022-11-13 10:45:00+00:00,0.454
Chester-Le-Street,2022-11-13 11:00:00+00:00,0.454
Chester-Le-Street,2022-11-13 11:15:00+00:00,0.453
Chester-Le-Street,2022-11-13 11:30:00+00:00,0.455
Chester-Le-Street,2022-11-13 11:45:00+00:00,0.452
Chester-Le-Street,2022-11-13 12:00:00+00:00,0.452
Chester-Le-Street,2022-11-13 12:15:00+00:00,0.455
Chester-Le-Street,2022-11-13 12:30:00+00:00,0.454
Chester-Le-Street,2022-11-13 12:45:00+00:00,0.453
Chester-Le-Street,2022-11-13 13:00:00+00:00,0.452
Chester-Le-Street,2022-11-13 13:15:00+00:00,0.453
Chester-Le-Street,2022-11-13 13:30:00+00:00,0.452
Chester-Le-Street,2022-11-13 13:45:00+00:00,0.452
Chester-Le-Street,2022-11-13 14:00:00+00:00,0.451
Chester-Le-Street,2022-11-13 14:15:00+00:00,0.452
Chester-Le-Street,2022-11-13 14:30:00+00:00,0.451
Chester-Le-Street,2022-11-13 14:45:00+00:00,0.451
Chester-Le-Street,2022-11-13 15:00:00+00:00,0.449
Chester-Le-Street,2022-11-13 15:15:00+00:00,0.45
Chester-Le-Street,2022-11-13 15:30:00+00:00,0.45
Chester-Le-Street,2022-11-13 15:45:00+00:00,0.448
Chester-Le-Street,2022-11-13 16:00:00+00:00,0.448
Chester-Le-Street,2022-11-13 16:15:00+00:00,0.448
Chester-Le-Street,2022-11-13 16:30:00+00:00,0.448
Chester-Le-Street,2022-11-13 16:45:00+00:00,0.448
Chester-Le-Street,2022-11-13 17:00:00+00:00,0.446
Chester-Le-Street,2022-11-13 17:15:00+00:00,0.445
Chester-Le-Street,2022-11-13 17:30:00+00:00,0.446
Chester-Le-Street,2022-11-13 17:45:00+00:00,0.448
Chester-Le-Street,2022-11-13 18:00:00+00:00,0.446
Chester-Le-Street,2022-11-13 18:15:00+00:00,0.447
Chester-Le-Street,2022-11-13 18:30:00+00:00,0.448
Chester-Le-Street,2022-11-13 18:45:00+00:00,0.448
Chester-Le-Street,2022-11-13 19:00:00+00:00,0.446
Chester-Le-Street,2022-11-13 19:15:00+00:00,0.446
Chester-Le-Street,2022-11-13 19:30:00+00:00,0.447
Chester-Le-Street,2022-11-13 19:45:00+00:00,0.446
Chester-Le-Street,2022-11-13 20:00:00+00:00,0.446
Chester-Le-Street,2022-11-13 20:15:00+00:00,0.447
Chester-Le-Street,2022-11-13 20:30:00+00:00,0.446
Chester-Le-Street,2022-11-13 20:45:00+00:00,0.445
Chester-Le-Street,2022-11-13 21:00:00+00:00,0.445
Chester-Le-Street,2022-11-13 21:15:00+00:00,0.445
Chester-Le-Street,2022-11-13 21:30:00+00:00,0.444
Chester-Le-Street,2022-11-13 22:30:00+00:00,0.444
Chester-Le-Street,2022-11-13 22:15:00+00:00,0.444
Chester-Le-Street,2022-11-13 21:45:00+00:00,0.444
Chester-Le-Street,2022-11-13 22:00:00+00:00,0.443
Chester-Le-Street,2022-11-13 23:00:00+00:00,0.443
Chester-Le-Street,2022-11-13 22:45:00+00:00,0.443
Chester-Le-Street,2022-11-13 23:15:00+00:00,0.443
Chester-Le-Street,2022-11-13 23:30:00+00:00,0.442
Chester-Le-Street,2022-11-13 23:45:00+00:00,0.443
Chester-Le-Street,2022-11-12 00:00:00+00:00,0.589
Chester-Le-Street,2022-11-12 00:15:00+00:00,0.588
Chester-Le-Street,2022-11-12 00:30:00+00:00,0.59
Chester-Le-Street,2022-11-12 00:45:00+00:00,0.592
Chester-Le-Street,2022-11-12 01:00:00+00:00,0.59
Chester-Le-Street,2022-11-12 01:15:00+00:00,0.59
Chester-Le-Street,2022-11-12 01:30:00+00:00,0.591
Chester-Le-Street,2022-11-12 01:45:00+00:00,0.59
Chester-Le-Street,2022-11-12 02:00:00+00:00,0.59
Chester-Le-Street,2022-11-12 02:15:00+00:00,0.588
Chester-Le-Street,2022-11-12 02:30:00+00:00,0.587
Chester-Le-Street,2022-11-12 02:45:00+00:00,0.588
Chester-Le-Street,2022-11-12 03:00:00+00:00,0.587
Chester-Le-Street,2022-11-12 03:15:00+00:00,0.584
Chester-Le-Street,2022-11-12 03:30:00+00:00,0.583
Chester-Le-Street,2022-11-12 03:45:00+00:00,0.584
Chester-Le-Street,2022-11-12 04:00:00+00:00,0.583
Chester-Le-Street,2022-11-12 04:15:00+00:00,0.582
Chester-Le-Street,2022-11-12 04:30:00+00:00,0.58
Chester-Le-Street,2022-11-12 04:45:00+00:00,0.58
Chester-Le-Street,2022-11-12 05:00:00+00:00,0.578
Chester-Le-Street,2022-11-12 05:15:00+00:00,0.576
Chester-Le-Street,2022-11-12 05:30:00+00:00,0.575
Chester-Le-Street,2022-11-12 05:45:00+00:00,0.574
Chester-Le-Street,2022-11-12 06:00:00+00:00,0.571
Chester-Le-Street,2022-11-12 06:15:00+00:00,0.571
Chester-Le-Street,2022-11-12 06:30:00+00:00,0.569
Chester-Le-Street,2022-11-12 06:45:00+00:00,0.567
Chester-Le-Street,2022-11-12 07:00:00+00:00,0.566
Chester-Le-Street,2022-11-12 07:15:00+00:00,0.565
Chester-Le-Street,2022-11-12 07:30:00+00:00,0.562
Chester-Le-Street,2022-11-12 07:45:00+00:00,0.559
Chester-Le-Street,2022-11-12 08:00:00+00:00,0.557
Chester-Le-Street,2022-11-12 08:15:00+00:00,0.554
Chester-Le-Street,2022-11-12 08:30:00+00:00,0.553
Chester-Le-Street,2022-11-12 08:45:00+00:00,0.549
Chester-Le-Street,2022-11-12 09:00:00+00:00,0.548
Chester-Le-Street,2022-11-12 09:15:00+00:00,0.544
Chester-Le-Street,2022-11-12 09:30:00+00:00,0.542
Chester-Le-Street,2022-11-12 09:45:00+00:00,0.541
Chester-Le-Street,2022-11-12 10:00:00+00:00,0.538
Chester-Le-Street,2022-11-12 10:15:00+00:00,0.536
Chester-Le-Street,2022-11-12 10:30:00+00:00,0.533
Chester-Le-Street,2022-11-12 10:45:00+00:00,0.532
Chester-Le-Street,2022-11-12 11:00:00+00:00,0.528
Chester-Le-Street,2022-11-12 11:15:00+00:00,0.528
Chester-Le-Street,2022-11-12 11:30:00+00:00,0.526
Chester-Le-Street,2022-11-12 11:45:00+00:00,0.525
Chester-Le-Street,2022-11-12 12:00:00+00:00,0.523
Chester-Le-Street,2022-11-12 12:15:00+00:00,0.521
Chester-Le-Street,2022-11-12 12:30:00+00:00,0.519
Chester-Le-Street,2022-11-12 12:45:00+00:00,0.518
Chester-Le-Street,2022-11-12 13:00:00+00:00,0.517
Chester-Le-Street,2022-11-12 13:15:00+00:00,0.516
Chester-Le-Street,2022-11-12 13:30:00+00:00,0.515
Chester-Le-Street,2022-11-12 13:45:00+00:00,0.515
Chester-Le-Street,2022-11-12 14:00:00+00:00,0.514
Chester-Le-Street,2022-11-12 14:15:00+00:00,0.511
Chester-Le-Street,2022-11-12 14:30:00+00:00,0.508
Chester-Le-Street,2022-11-12 14:45:00+00:00,0.508
Chester-Le-Street,2022-11-12 15:00:00+00:00,0.507
Chester-Le-Street,2022-11-12 15:15:00+00:00,0.504
Chester-Le-Street,2022-11-12 15:30:00+00:00,0.504
Chester-Le-Street,2022-11-12 15:45:00+00:00,0.503
Chester-Le-Street,2022-11-12 16:00:00+00:00,0.5
Chester-Le-Street,2022-11-12 16:15:00+00:00,0.5
Chester-Le-Street,2022-11-12 16:30:00+00:00,0.499
Chester-Le-Street,2022-11-12 16:45:00+00:00,0.496
Chester-Le-Street,2022-11-12 17:00:00+00:00,0.496
Chester-Le-Street,2022-11-12 17:15:00+00:00,0.494
Chester-Le-Street,2022-11-12 17:30:00+00:00,0.494
Chester-Le-Street,2022-11-12 17:45:00+00:00,0.492
Chester-Le-Street,2022-11-12 18:00:00+00:00,0.493
Chester-Le-Street,2022-11-12 18:15:00+00:00,0.491
Chester-Le-Street,2022-11-12 18:30:00+00:00,0.489
Chester-Le-Street,2022-11-12 18:45:00+00:00,0.488
Chester-Le-Street,2022-11-12 19:00:00+00:00,0.487
Chester-Le-Street,2022-11-12 19:15:00+00:00,0.487
Chester-Le-Street,2022-11-12 19:30:00+00:00,0.486
Chester-Le-Street,2022-11-12 19:45:00+00:00,0.486
Chester-Le-Street,2022-11-12 20:00:00+00:00,0.483
Chester-Le-Street,2022-11-12 20:15:00+00:00,0.483
Chester-Le-Street,2022-11-12 20:30:00+00:00,0.483
Chester-Le-Street,2022-11-12 20:45:00+00:00,0.484
Chester-Le-Street,2022-11-12 21:00:00+00:00,0.481
Chester-Le-Street,2022-11-12 21:15:00+00:00,0.482
Chester-Le-Street,2022-11-12 21:30:00+00:00,0.483
Chester-Le-Street,2022-11-12 22:30:00+00:00,0.482
Chester-Le-Street,2022-11-12 22:15:00+00:00,0.482
Chester-Le-Street,2022-11-12 22:00:00+00:00,0.483
Chester-Le-Street,2022-11-12 21:45:00+00:00,0.484
Chester-Le-Street,2022-11-12 22:45:00+00:00,0.479
Chester-Le-Street,2022-11-12 23:00:00+00:00,0.48
Chester-Le-Street,2022-11-12 23:15:00+00:00,0.476
Chester-Le-Street,2022-11-12 23:30:00+00:00,0.474
Chester-Le-Street,2022-11-12 23:45:00+00:00,0.476
Chester-Le-Street,2022-11-11 00:00:00+00:00,0.478
Chester-Le-Street,2022-11-11 00:15:00+00:00,0.476
Chester-Le-Street,2022-11-11 00:30:00+00:00,0.476
Chester-Le-Street,2022-11-11 00:45:00+00:00,0.476
Chester-Le-Street,2022-11-11 01:00:00+00:00,0.474
Chester-Le-Street,2022-11-11 01:15:00+00:00,0.475
Chester-Le-Street,2022-11-11 01:30:00+00:00,0.476
Chester-Le-Street,2022-11-11 01:45:00+00:00,0.478
Chester-Le-Street,2022-11-11 02:00:00+00:00,0.481
Chester-Le-Street,2022-11-11 02:15:00+00:00,0.48
Chester-Le-Street,2022-11-11 02:30:00+00:00,0.475
Chester-Le-Street,2022-11-11 02:45:00+00:00,0.473
Chester-Le-Street,2022-11-11 03:00:00+00:00,0.476
Chester-Le-Street,2022-11-11 03:15:00+00:00,0.476
Chester-Le-Street,2022-11-11 03:30:00+00:00,0.477
Chester-Le-Street,2022-11-11 03:45:00+00:00,0.479
Chester-Le-Street,2022-11-11 04:00:00+00:00,0.478
Chester-Le-Street,2022-11-11 04:15:00+00:00,0.478
Chester-Le-Street,2022-11-11 04:30:00+00:00,0.475
Chester-Le-Street,2022-11-11 04:45:00+00:00,0.48
Chester-Le-Street,2022-11-11 05:00:00+00:00,0.48
Chester-Le-Street,2022-11-11 05:15:00+00:00,0.482
Chester-Le-Street,2022-11-11 05:30:00+00:00,0.484
Chester-Le-Street,2022-11-11 05:45:00+00:00,0.485
Chester-Le-Street,2022-11-11 06:00:00+00:00,0.484
Chester-Le-Street,2022-11-11 06:15:00+00:00,0.489
Chester-Le-Street,2022-11-11 06:30:00+00:00,0.49
Chester-Le-Street,2022-11-11 06:45:00+00:00,0.492
Chester-Le-Street,2022-11-11 07:00:00+00:00,0.497
Chester-Le-Street,2022-11-11 07:15:00+00:00,0.498
Chester-Le-Street,2022-11-11 07:30:00+00:00,0.499
Chester-Le-Street,2022-11-11 07:45:00+00:00,0.505
Chester-Le-Street,2022-11-11 08:00:00+00:00,0.511
Chester-Le-Street,2022-11-11 08:15:00+00:00,0.513
Chester-Le-Street,2022-11-11 08:30:00+00:00,0.518
Chester-Le-Street,2022-11-11 08:45:00+00:00,0.52
Chester-Le-Street,2022-11-11 09:00:00+00:00,0.526
Chester-Le-Street,2022-11-11 09:15:00+00:00,0.536
Chester-Le-Street,2022-11-11 09:30:00+00:00,0.54
Chester-Le-Street,2022-11-11 09:45:00+00:00,0.548
Chester-Le-Street,2022-11-11 10:00:00+00:00,0.551
Chester-Le-Street,2022-11-11 10:15:00+00:00,0.564
Chester-Le-Street,2022-11-11 10:30:00+00:00,0.564
Chester-Le-Street,2022-11-11 10:45:00+00:00,0.574
Chester-Le-Street,2022-11-11 11:00:00+00:00,0.578
Chester-Le-Street,2022-11-11 11:15:00+00:00,0.583
Chester-Le-Street,2022-11-11 11:30:00+00:00,0.582
Chester-Le-Street,2022-11-11 11:45:00+00:00,0.584
Chester-Le-Street,2022-11-11 12:00:00+00:00,0.586
Chester-Le-Street,2022-11-11 12:15:00+00:00,0.584
Chester-Le-Street,2022-11-11 12:30:00+00:00,0.584
Chester-Le-Street,2022-11-11 12:45:00+00:00,0.587
Chester-Le-Street,2022-11-11 13:00:00+00:00,0.589
Chester-Le-Street,2022-11-11 13:15:00+00:00,0.583
Chester-Le-Street,2022-11-11 13:30:00+00:00,0.578
Chester-Le-Street,2022-11-11 13:45:00+00:00,0.582
Chester-Le-Street,2022-11-11 14:00:00+00:00,0.582
Chester-Le-Street,2022-11-11 14:15:00+00:00,0.577
Chester-Le-Street,2022-11-11 14:30:00+00:00,0.576
Chester-Le-Street,2022-11-11 14:45:00+00:00,0.576
Chester-Le-Street,2022-11-11 15:00:00+00:00,0.577
Chester-Le-Street,2022-11-11 15:15:00+00:00,0.575
Chester-Le-Street,2022-11-11 15:30:00+00:00,0.572
Chester-Le-Street,2022-11-11 15:45:00+00:00,0.566
Chester-Le-Street,2022-11-11 16:00:00+00:00,0.569
Chester-Le-Street,2022-11-11 16:15:00+00:00,0.567
Chester-Le-Street,2022-11-11 16:30:00+00:00,0.566
Chester-Le-Street,2022-11-11 16:45:00+00:00,0.569
Chester-Le-Street,2022-11-11 17:00:00+00:00,0.568
Chester-Le-Street,2022-11-11 17:15:00+00:00,0.567
Chester-Le-Street,2022-11-11 17:30:00+00:00,0.565
Chester-Le-Street,2022-11-11 17:45:00+00:00,0.565
Chester-Le-Street,2022-11-11 18:00:00+00:00,0.566
Chester-Le-Street,2022-11-11 18:15:00+00:00,0.566
Chester-Le-Street,2022-11-11 18:30:00+00:00,0.565
Chester-Le-Street,2022-11-11 18:45:00+00:00,0.568
Chester-Le-Street,2022-11-11 19:00:00+00:00,0.566
Chester-Le-Street,2022-11-11 19:15:00+00:00,0.566
Chester-Le-Street,2022-11-11 19:30:00+00:00,0.569
Chester-Le-Street,2022-11-11 19:45:00+00:00,0.567
Chester-Le-Street,2022-11-11 20:00:00+00:00,0.567
Chester-Le-Street,2022-11-11 20:15:00+00:00,0.568
Chester-Le-Street,2022-11-11 20:30:00+00:00,0.571
Chester-Le-Street,2022-11-11 20:45:00+00:00,0.57
Chester-Le-Street,2022-11-11 21:00:00+00:00,0.573
Chester-Le-Street,2022-11-11 21:15:00+00:00,0.573
Chester-Le-Street,2022-11-11 21:30:00+00:00,0.574
Chester-Le-Street,2022-11-11 22:30:00+00:00,0.582
Chester-Le-Street,2022-11-11 22:15:00+00:00,0.579
Chester-Le-Street,2022-11-11 21:45:00+00:00,0.577
Chester-Le-Street,2022-11-11 22:00:00+00:00,0.577
Chester-Le-Street,2022-11-11 22:45:00+00:00,0.583
Chester-Le-Street,2022-11-11 23:00:00+00:00,0.584
Chester-Le-Street,2022-11-11 23:15:00+00:00,0.585
Chester-Le-Street,2022-11-11 23:30:00+00:00,0.586
Chester-Le-Street,2022-11-11 23:45:00+00:00,0.59
Chester-Le-Street,2022-11-10 00:00:00+00:00,0.549
Chester-Le-Street,2022-11-10 00:15:00+00:00,0.549
Chester-Le-Street,2022-11-10 00:30:00+00:00,0.545
Chester-Le-Street,2022-11-10 00:45:00+00:00,0.544
Chester-Le-Street,2022-11-10 01:00:00+00:00,0.545
Chester-Le-Street,2022-11-10 01:15:00+00:00,0.542
Chester-Le-Street,2022-11-10 01:30:00+00:00,0.542
Chester-Le-Street,2022-11-10 01:45:00+00:00,0.54
Chester-Le-Street,2022-11-10 02:00:00+00:00,0.54
Chester-Le-Street,2022-11-10 02:15:00+00:00,0.539
Chester-Le-Street,2022-11-10 02:30:00+00:00,0.538
Chester-Le-Street,2022-11-10 02:45:00+00:00,0.538
Chester-Le-Street,2022-11-10 03:00:00+00:00,0.538
Chester-Le-Street,2022-11-10 03:15:00+00:00,0.537
Chester-Le-Street,2022-11-10 03:30:00+00:00,0.536
Chester-Le-Street,2022-11-10 03:45:00+00:00,0.534
Chester-Le-Street,2022-11-10 04:00:00+00:00,0.533
Chester-Le-Street,2022-11-10 04:15:00+00:00,0.531
Chester-Le-Street,2022-11-10 04:30:00+00:00,0.531
Chester-Le-Street,2022-11-10 04:45:00+00:00,0.529
Chester-Le-Street,2022-11-10 05:00:00+00:00,0.528
Chester-Le-Street,2022-11-10 05:15:00+00:00,0.528
Chester-Le-Street,2022-11-10 05:30:00+00:00,0.525
Chester-Le-Street,2022-11-10 05:45:00+00:00,0.524
Chester-Le-Street,2022-11-10 06:00:00+00:00,0.524
Chester-Le-Street,2022-11-10 06:15:00+00:00,0.522
Chester-Le-Street,2022-11-10 06:30:00+00:00,0.523
Chester-Le-Street,2022-11-10 06:45:00+00:00,0.524
Chester-Le-Street,2022-11-10 07:00:00+00:00,0.521
Chester-Le-Street,2022-11-10 07:15:00+00:00,0.521
